window_id,lambda_center_um,lambda_start_um,lambda_end_um,num_points,E_L2,dominant_pc,dominant_sign,dominance_index,opposition_fraction,V_PC1,V_PC2,V_PC3,V_PC4,V_PC5,V_PC6,V_PC7,V_PC8,V_PC9
95,12.250000000000009,12.000000000000009,12.500000000000009,34,0.22763166786132324,PC1,1,0.3371012110424337,0.375,0.1564319392953305,0.12304875641849693,-0.10083025076452082,-0.03460473952785104,0.012467855402989614,0.025259828083691115,-0.0023689455858307363,0.004378901584226673,0.004659146169010745
96,12.350000000000009,12.100000000000009,12.600000000000009,33,0.20616596420805788,PC1,1,0.34701445595681935,0.375,0.1471872737856691,0.1067986815204275,-0.08773240919856147,-0.027759241042494574,0.01459065429195561,0.026133064034898706,-0.004081440608012953,0.006609580088121437,0.0032608031130903887
97,12.450000000000008,12.200000000000008,12.700000000000008,32,0.19641839894110644,PC1,1,0.35247128914557907,0.375,0.14248746807126655,0.09963485463992534,-0.0821680013566682,-0.025211586022414884,0.015045620312989127,0.025775823655227768,-0.004235177897598348,0.006785020008689671,0.0029091416848745226
98,12.550000000000008,12.300000000000008,12.800000000000008,32,0.19850003503765262,PC1,1,0.3527504589654174,0.375,0.14429271970759444,0.1004611751746669,-0.08270758827005284,-0.0252260448208724,0.01548889265113077,0.02631642722343621,-0.00452414358233114,0.0071691477957486205,0.0028642703208781846
99,12.65000000000001,12.40000000000001,12.90000000000001,31,0.18846780989848014,PC1,1,0.3571656833447851,0.375,0.13913941676028263,0.09324990052860761,-0.07690171058395341,-0.022371145199452925,0.016112708196957377,0.02637441942546238,-0.005144056801305657,0.007964842931033545,0.0023072680616018156
100,12.750000000000009,12.500000000000009,13.000000000000009,30,0.18830467859548486,PC1,1,0.3544967215674347,0.375,0.13764634716994836,0.09452011076477092,-0.0779472631215158,-0.023424171920480373,0.015207441762739101,0.02540750233996077,-0.004446203906553767,0.007092691027468815,0.0025949256496693453
101,12.850000000000009,12.600000000000009,13.100000000000009,30,0.20187048008385833,PC1,1,0.3469852575161057,0.375,0.14344458770344842,0.10503277382073484,-0.08666853355787328,-0.028097518171785706,0.013647497458028443,0.024625409710444156,-0.003031138706361465,0.005291581985223015,0.003563501490638518
102,12.95000000000001,12.70000000000001,13.20000000000001,30,0.19920884852447396,PC1,1,0.3500593598107573,0.375,0.1427645216355474,0.10248902542026425,-0.08488336684235895,-0.027108842348347335,0.0140031469244133,0.024752815038679037,-0.003067268981110079,0.005331542268812246,0.003428936128035638
103,13.05000000000001,12.80000000000001,13.30000000000001,30,0.17933646820605673,PC1,1,0.36081823945852337,0.375,0.13291779121921693,0.08775346362986845,-0.07365604065260306,-0.02141666292022165,0.015062539682205896,0.02493809930425451,-0.0040001894182081325,0.0062931051558739815,0.002340911203011188
104,13.15000000000001,12.90000000000001,13.40000000000001,29,0.1589611090972304,PC1,1,0.36800642733271893,0.375,0.12027012466494086,0.07492511348003864,-0.0636595803725181,-0.017218292170369826,0.014729803731707423,0.02373195053506708,-0.004129671930019747,0.006366968002343153,0.001783778032505815
