lambda_um,PC1_sens,PC2_sens,PC3_sens,PC4_sens,PC5_sens,PC6_sens,PC7_sens,PC8_sens,PC9_sens
3.122073057,0.0063227505,-5.150000000000002e-07,-3.54e-05,6.565e-05,0.0001225975,0.000101566,-2.46e-05,3.4899999999999995e-05,-7.18e-06
3.123048095,0.006854512,-5.69e-05,-1.845e-05,8.25e-05,0.00014405199999999998,0.000113806,-2.31e-05,3.5900000000000005e-05,-9.764999999999999e-06
3.124023743,0.007160185,-0.0001572825,1.845e-05,0.000112198,0.000170603,0.00013627700000000002,-2.82e-05,4.56e-05,-1.4850000000000002e-05
3.125,0.007015424,-0.000690176,0.000269312,0.000334848,0.000254976,0.00037580800000000004,-0.00021759999999999998,0.000251392,-5.68e-05
3.125976868,0.007145611499999999,-0.0006216915,0.0002200225,0.00028193550000000004,0.0002645385,0.000297798,-0.00012894350000000002,0.0001673195,-5.3700000000000004e-05
3.126954346,0.0068716585,-0.000734313,0.00030528200000000004,0.00037073650000000004,0.000242385,0.00043516750000000004,-0.000291475,0.0003288045,-6.29e-05
3.127932437,0.0070753555,-0.0007026805,0.00027034,0.00033473149999999996,0.00026727399999999996,0.000369993,-0.000202883,0.00024121100000000002,-6.13e-05
3.128911139,0.006996364,-0.0007175630000000001,0.0002870255,0.0003518865,0.0002548495,0.00039836250000000004,-0.000241571,0.00027732150000000003,-5.975e-05
3.129890454,0.00727577,-0.0001633285,1.89e-05,0.00011433,0.000174557,0.00013831850000000002,-2.86e-05,4.645e-05,-1.53e-05
3.130870382,0.006157197499999999,0.0001295605,-8.625000000000001e-05,2.45e-05,9.795e-05,6.63e-05,-4.59e-06,1.07e-05,-5.1e-07
3.131850924,0.0061329520000000005,0.00011673550000000001,-8.055e-05,2.65e-05,9.685e-05,6.575e-05,-4.08e-06,9.69e-06,0.0
3.13283208,0.007318661,-0.000207853,4.075e-05,0.00013449300000000001,0.0001808525,0.0001604745,-4.53e-05,6.47e-05,-1.9900000000000003e-05
3.133813851,0.0063355395,1.575e-05,-4.425e-05,5.4449999999999995e-05,0.0001170985,8.705e-05,-1.22e-05,2.085e-05,-4.07e-06
3.134796238,0.005883821,0.00012516600000000001,-8.04e-05,2.24e-05,8.85e-05,6.0049999999999996e-05,-3.05e-06,7.63e-06,1.02e-06
3.135779241,0.005010113,0.000173902,-9.559999999999999e-05,4.065e-06,6.815e-05,4.525e-05,-1.02e-06,4.574999999999999e-06,2.03e-06
3.136762861,0.0061371355,0.000125009,-8.185000000000001e-05,2.59e-05,9.554999999999999e-05,6.505e-05,-4.065e-06,1.0175e-05,5.1e-07
3.137747098,0.0068544305,6.755e-05,-6.654999999999999e-05,4.57e-05,0.00012188349999999999,8.48e-05,-8.635000000000001e-06,1.73e-05,-3.045e-06
3.138731952,0.007503828,-0.00048773649999999996,0.0001613945,0.00023904649999999998,0.000238539,0.0002629,-0.00011317949999999999,0.000143123,-4.01e-05
3.139717425,0.0071207385,-0.000765889,0.000321572,0.0003895385,0.000249548,0.0004549685,-0.000306863,0.00034338200000000004,-6.34e-05
3.140703518,0.007645971,-0.00038726600000000004,0.00011253,0.000195661,0.00022556699999999998,0.0002154295,-7.3e-05,0.0001003895,-3.24e-05
3.141690229,0.0075276965,-0.000242143,5.62e-05,0.000149946,0.00019047200000000002,0.00017679449999999998,-5.67e-05,7.65e-05,-2.23e-05
3.142677561,0.007596374499999999,-0.00018529,2.8349999999999998e-05,0.00012453950000000002,0.000182252,0.0001478265,-3.24e-05,5.06e-05,-1.62e-05
3.143665514,0.007214677,-9.6e-06,-3.845e-05,7.335e-05,0.00014318049999999998,0.00011029449999999999,-2.02e-05,3.24e-05,-8.095e-06
3.144654088,0.0077167725,-0.0003251135,8.65e-05,0.00017747249999999998,0.000213877,0.000201237,-6.62e-05,9.1e-05,-2.7799999999999998e-05
3.145643284,0.007526474,-0.000689232,0.000254672,0.0003218775,0.000276906,0.0003491635,-0.000174835,0.0002137425,-5.81e-05
3.146633103,0.0072667224999999995,-0.000779696,0.00032571499999999997,0.000395403,0.000254512,0.00046559499999999996,-0.00031713,0.000356014,-6.720000000000001e-05
3.147623544,0.007722910999999999,-0.0005485724999999999,0.0001821845,0.000256371,0.0002599035,0.00027403400000000004,-0.0001095125,0.00014433449999999998,-4.5900000000000004e-05
3.14861461,0.0081442245,-0.0001800525,2.02e-05,0.000122052,0.000189131,0.0001452525,-2.52e-05,4.29e-05,-1.41e-05
3.149606299,0.007747967999999999,-0.00037348700000000004,0.000109879,0.000191532,0.0002192535,0.000207661,-6.7e-05,9.219999999999999e-05,-2.97e-05
3.150598614,0.006202228000000001,0.0001450695,-9.12e-05,2.115e-05,9.42e-05,6.35e-05,-3.525e-06,9.080000000000001e-06,5.05e-07
3.151591554,0.007111482,-0.00010521,3.02e-06,0.000102693,0.000159073,0.00013189,-3.02e-05,4.58e-05,-1.36e-05
3.15258512,0.005393512,0.0001604825,-9.005e-05,1.1099999999999999e-05,7.549999999999999e-05,5.08e-05,-1.51e-06,5.535e-06,2.01e-06
3.153579313,0.0071532985,1.2600000000000001e-05,-4.4750000000000004e-05,6.28e-05,0.0001327295,9.6e-05,-1.11e-05,2.06e-05,-4.02e-06
3.154574132,0.0079863635,-0.0005320895000000001,0.000183895,0.000267301,0.0002517245,0.000298452,-0.0001401825,0.0001713335,-4.42e-05
3.15556958,0.007771938,-0.000230979,4.97e-05,0.00014863000000000002,0.00019683450000000001,0.000175745,-5.07e-05,7.23e-05,-2.26e-05
3.156565657,0.007887468,-0.0004847495,0.00016409200000000001,0.0002494,0.000241873,0.0002815165,-0.000129467,0.0001590745,-4.11e-05
3.157562362,0.0081056545,-0.0002612785,5.7199999999999994e-05,0.00014894350000000002,0.0002021025,0.00016449,-3.51e-05,5.47e-05,-1.8599999999999998e-05
3.158559697,0.0066310835,-0.00010424499999999999,4.51e-06,8.52e-05,0.00013130850000000002,0.0001032425,-1.7e-05,2.6600000000000003e-05,-6.01e-06
3.159557662,0.007576528,5.11e-05,-5.36e-05,5.66e-05,0.0001272185,8.97e-05,-7.01e-06,1.4e-05,-1e-06
3.160556258,0.00800271,-0.00030483150000000004,7.76e-05,0.00016518,0.00021123000000000002,0.00018019599999999998,-4.5e-05,6.81e-05,-2.3e-05
3.161555485,0.0050302969999999995,0.000158572,-8.950000000000001e-05,7e-06,6.75e-05,4.4999999999999996e-05,-1e-06,3.5e-06,2.4999999999999998e-06
3.162555345,0.005079108000000001,0.00010848100000000001,-7.199999999999999e-05,1.8500000000000002e-05,7.549999999999999e-05,5.25e-05,-3e-06,7e-06,1e-06
3.163555837,0.003440218,0.000158372,-8.19e-05,-6.495e-06,3.9999999999999996e-05,2.7e-05,4.995e-07,1.4995e-06,2.4999999999999998e-06
3.164556962,0.0032852625000000003,0.00015327899999999998,-7.989999999999999e-05,-6.49e-06,3.79e-05,2.6000000000000002e-05,0.0,1.4995e-06,2.4999999999999998e-06
3.165558721,0.0042382005,0.00014469949999999999,-7.979999999999999e-05,2.495e-06,5.29e-05,3.54e-05,0.0,2e-06,2.99e-06
3.166561115,0.0044838445000000005,-2.7400000000000002e-05,-9.990000000000001e-06,3.79e-05,6.18e-05,4.69e-05,-1.9935e-06,2.49e-06,2.49e-06
3.167564143,0.0037574265,9.12e-05,-5.58e-05,8.97e-06,4.63e-05,3.34e-05,-9.97e-07,1.4935e-06,2.99e-06
3.168567807,0.0045558575,0.000156377,-8.57e-05,2.9850000000000002e-06,5.68e-05,3.8299999999999996e-05,0.0,1.99e-06,2.99e-06
3.169572108,0.005274638,0.00012143899999999999,-7.415e-05,1.94e-05,7.715e-05,5.3750000000000005e-05,-2.49e-06,6.965e-06,1.4925000000000001e-06
3.170577045,0.004352623,0.00016513200000000002,-8.999999999999999e-05,-9.95e-07,5.3700000000000004e-05,3.63e-05,-4.975e-07,2.485e-06,2.98e-06
3.17158262,0.007909882,2.04e-05,-5.22e-05,6.36e-05,0.0001386825,9.79e-05,-8.45e-06,1.69e-05,-2.485e-06
3.172588832,0.0083638675,-0.000383992,0.000111273,0.00020665,0.0002359585,0.000232978,-8.25e-05,0.0001102795,-3.3299999999999996e-05
3.173595684,0.0076426945,-0.0002720495,7.795e-05,0.0001787185,0.0001970865,0.00021893,-9.48e-05,0.00011666350000000001,-2.73e-05
3.174603175,0.0049597615,0.000163721,-9.180000000000001e-05,4.465e-06,6.500000000000001e-05,4.3700000000000005e-05,-4.96e-07,3.4749999999999998e-06,2.48e-06
3.175611305,0.005228317,-0.000211711,6.445e-05,8.58e-05,8.68e-05,7.29e-05,-6.94e-06,7.93e-06,9.92e-07
3.176620076,0.0059831045,0.0001104955,-7.630000000000001e-05,2.43e-05,8.72e-05,5.995e-05,-2.475e-06,5.945e-06,1.9805e-06
3.177629488,0.0054945225,0.00014310750000000002,-8.565e-05,1.3899999999999999e-05,7.625000000000001e-05,5.2000000000000004e-05,-1.98e-06,4.95e-06,1.98e-06
3.178639542,0.005070395,0.00015340850000000001,-8.860000000000001e-05,6.93e-06,6.63e-05,4.45e-05,-9.9e-07,2.97e-06,2.97e-06
3.179650238,0.0052051515,0.000180511,-9.888900000000001e-05,3.465e-06,6.775e-05,4.5499999999999995e-05,-4.945e-07,3.96e-06,2.475e-06
3.180661578,0.006432492,0.0001715,-0.000101789,1.73e-05,9.49e-05,6.375e-05,-2.9650000000000004e-06,8.895e-06,9.9e-07
3.18167356,0.008453977,-0.0005951765,0.0002128805,0.000301787,0.000267706,0.0003408065,-0.000173861,0.0002064595,-4.84e-05
3.182686187,0.0079110585,-8.39e-05,-1.1835000000000001e-05,0.0001026705,0.00017226900000000001,0.00013771699999999998,-2.86e-05,4.5400000000000006e-05,-1.33e-05
3.183699459,0.005918049,7.104999999999999e-05,-5.525e-05,3.8e-05,9.125e-05,6.955000000000001e-05,-7.4e-06,1.185e-05,4.935e-07
3.184713376,0.0072882165,-0.000337691,0.000108949,0.00015824699999999998,0.000165641,0.00014740100000000002,-3.06e-05,4.04e-05,-9.86e-06
3.185727939,0.0069766435,0.000115284,-8.324999999999999e-05,3.3e-05,0.00010789400000000001,7.439999999999999e-05,-4.435000000000001e-06,9.835e-06,4.925e-07
3.186743149,0.00579597,0.0001939865,-0.000107333,5.905e-06,7.83e-05,5.2199999999999995e-05,-1.4775000000000003e-06,5.415e-06,2.46e-06
3.187759005,0.0067615925,0.000167785,-0.00010234400000000001,2.02e-05,0.00010038000000000001,6.79e-05,-3.445e-06,8.86e-06,9.84e-07
3.18877551,0.0083947255,-5.9e-06,-4.625e-05,7.965e-05,0.000162269,0.000117522,-1.525e-05,2.755e-05,-6.39e-06
3.189792663,0.009064572,-0.000289441,5.9e-05,0.000168554,0.000232929,0.00019312449999999998,-4.62e-05,7.075e-05,-2.4100000000000003e-05
3.190810466,0.008663456,-0.0007651305,0.00028041700000000004,0.0003589925,0.00031282900000000004,0.000391405,-0.000194475,0.0002381825,-6.43e-05
3.191828918,0.008294257499999999,-0.000890283,0.00037250550000000003,0.00045201249999999996,0.000289563,0.0005329915,-0.00036318,0.00040882349999999995,-7.66e-05
3.19284802,0.0086940925,-0.0006871505,0.0002398405,0.000317825,0.0003016395,0.00033499150000000004,-0.0001407655,0.0001809835,-5.54e-05
3.193867774,0.00852973,-0.000370069,0.000109305,0.000195083,0.000220571,0.0002034155,-5.59e-05,7.500000000000001e-05,-2.16e-05
3.194888179,0.0087932075,-5.34e-05,-3.185e-05,9.6e-05,0.000180263,0.0001342175,-2.01e-05,3.525e-05,-9.8e-06
3.195909236,0.008958925999999999,-0.0002080515,3.28e-05,0.0001532235,0.000212457,0.000190428,-5.73e-05,7.879999999999999e-05,-2.105e-05
3.196930946,0.009206127000000001,-0.000622776,0.000196666,0.000278366,0.0003028265,0.00028619349999999997,-9.25e-05,0.000132089,-4.695e-05
3.19795331,0.008546085,-0.0009069214999999999,0.000372547,0.000454194,0.0003060555,0.00052753,-0.000343701,0.000387214,-7.58e-05
3.198976328,0.008636873,-0.0008955925,0.000360582,0.0004412005,0.000315632,0.0005012969999999999,-0.000307814,0.0003508105,-7.43e-05
3.2,0.0089101565,-0.0008178715,0.000307129,0.0003881835,0.0003212895,0.00042578150000000003,-0.000224609,0.0002680665,-6.69e-05
3.201024328,0.0092626235,-0.0005953219999999999,0.000183476,0.000270823,0.00030107699999999996,0.000283022,-9.22e-05,0.00013126400000000002,-4.635e-05
3.202049312,0.0085359385,-0.0009275225,0.000393051,0.00047449,0.0002960075,0.000554953,-0.0003798845,0.00042036,-7.41e-05
3.203074952,0.0086698535,-0.0009152324999999999,0.00037574250000000004,0.0004581035,0.000310926,0.0005292555,-0.000342116,0.0003869515,-7.8e-05
3.20410125,0.009212698,-0.000688176,0.000227931,0.0003112135,0.000318032,0.00032679849999999995,-0.000124193,0.000167539,-5.6e-05
3.205128205,0.0091829465,-0.0007305664999999999,0.000250661,0.00033389,0.00032415549999999997,0.00035287199999999995,-0.000146989,0.00019176749999999998,-6.04e-05
3.206155819,0.008656604,-0.000930012,0.00038961249999999996,0.000471816,0.0003030325,0.0005535325,-0.000374534,0.0004202565,-7.88e-05
3.207184092,0.008842576000000001,-0.0009187220000000001,0.000370405,0.0004530415,0.000322282,0.0005172065,-0.00032033699999999997,0.0003660305,-7.78e-05
3.208213025,0.009101657499999999,-0.000849637,0.0003143025,0.000394457,0.000341021,0.00042603300000000003,-0.0002103445,0.0002594085,-7.335e-05
3.209242619,0.008738510500000001,-0.000936477,0.000391291,0.000474307,0.0003063335,0.0005578085,-0.0003772125,0.000424303,-8.01e-05
3.210272873,0.009009444500000002,-0.000909677,0.0003536825,0.000436645,0.000340583,0.000487587,-0.0002750865,0.0003236025,-7.91e-05
3.211303789,0.008995903,-0.000851881,0.000327758,0.000406304,0.00032388,0.0004431525,-0.000237576,0.0002821825,-6.88e-05
3.212335368,0.009116106499999999,-0.0007868905,0.0002921765,0.000369218,0.0003193105,0.0003852085,-0.0001758875,0.0002146505,-5.86e-05
3.213367609,0.0090187315,-0.0009156735,0.000367044,0.0004503315,0.000324432,0.0005103754999999999,-0.000311842,0.0003563915,-7.55e-05
3.214400514,0.009597991,-0.0006348980000000001,0.00020518,0.00029906,0.000309706,0.0003203525,-0.00012485,0.0001645315,-5.03e-05
3.215434084,0.009112569000000001,-0.0009357755,0.000375277,0.0004608755,0.0003312695,0.0005232605,-0.0003206305,0.00036463800000000003,-7.64e-05
3.216468318,0.009654765499999999,-0.000650514,0.000213616,0.00030689149999999995,0.000311725,0.0003305735,-0.00013290600000000002,0.000172536,-5.12e-05
3.217503218,0.00934331,-0.000857778,0.000324565,0.000411502,0.00033519,0.000456902,-0.00024777,0.000293171,-7.1e-05
3.218538783,0.009344056,-0.0008094420000000001,0.0003045665,0.00039289550000000005,0.0003204945,0.000438749,-0.0002408535,0.00028429400000000004,-6.610000000000001e-05
3.219575016,0.0098710515,-0.00045486699999999997,0.000124449,0.000233463,0.0002807345,0.000257581,-7.91e-05,0.000111908,-3.67e-05
3.220611916,0.009252974,-0.000349005,9.255e-05,0.00019041,0.00022801,0.000205354,-5.545e-05,7.475e-05,-1.975e-05
3.221649485,0.0092185915,-0.0006980425,0.000250505,0.0003280655,0.0003001245,0.0003333645,-0.00013296,0.00016620049999999998,-4.82e-05
3.222687722,0.009136587,-0.00097249,0.00039958750000000003,0.0004862445,0.000327373,0.0005632734999999999,-0.000365887,0.000409216,-8.185000000000001e-05
3.223726628,0.0093154495,-0.000957429,0.000380085,0.00046668649999999996,0.000346407,0.000529232,-0.000317539,0.00036083999999999997,-8.180000000000001e-05
3.224766204,0.009149334,-0.0009760445000000001,0.00040388,0.000490426,0.000326951,0.000576972,-0.000384648,0.000432729,-8.65e-05
3.225806452,0.009259715500000001,-0.00097061,0.00039881499999999996,0.000485305,0.00033154500000000004,0.000552575,-0.00035076499999999995,0.00039881499999999996,-8.170000000000001e-05
3.22684737,0.0097065615,-0.0008168035,0.0002914755,0.00037839,0.0003447765,0.00040672099999999997,-0.0001887145,0.0002357735,-6.675e-05
3.227888961,0.010151386,-0.0004856385,0.000126688,0.000233702,0.00029464650000000003,0.0002504975,-6.43e-05,9.835e-05,-3.6e-05
3.228931224,0.0095338605,-0.000939958,0.000364474,0.000450796,0.000354882,0.000508345,-0.000287742,0.000335699,-7.67e-05
3.22997416,0.0092516505,-0.000996862,0.000416957,0.0005032235000000001,0.0003211045,0.000594283,-0.000402579,0.000450505,-8.15e-05
3.231017771,0.009365891500000001,-0.000967482,0.00039274,0.0004741615,0.0003400555,0.0005316355,-0.0003113185,0.0003496345,-7.185000000000001e-05
3.232062056,0.009599161,-0.000928565,0.000363768,0.000449923,0.000344622,0.00050736,-0.000287185,0.000335049,-7.66e-05
3.233107016,0.010013890000000001,-0.000415671,0.0001114515,0.0002291215,0.000275998,0.0002611695,-8.61e-05,0.0001186265,-3.64e-05
3.234152652,0.009288946499999999,7.46e-05,-8.365e-05,6.695e-05,0.00016730800000000002,0.000118072,-1.24e-05,2.485e-05,-4.78e-06
3.235198965,0.008505221,0.0001762765,-0.00011465149999999999,3.485e-05,0.00013328249999999998,9.080000000000001e-05,-5.735e-06,1.385e-05,0.0
3.236245955,0.0080289975,0.000153247,-0.000103597,3.34e-05,0.0001222155,8.355e-05,-4.775e-06,1.145e-05,9.55e-07
3.237293623,0.008256624,0.00018320499999999998,-0.000118797,2.96e-05,0.0001269075,8.59e-05,-4.775e-06,1.2450000000000001e-05,9.55e-07
3.238341969,0.0101546135,-0.00025984900000000004,4.245e-05,0.000169736,0.00024554549999999996,0.0002002505,-4.48e-05,6.915e-05,-2.29e-05
3.239390994,0.010036541999999999,-0.0007685595,0.000279216,0.00037689449999999997,0.0003263875,0.00041930099999999996,-0.000214415,0.000255392,-6e-05
3.2404407,0.008676766499999999,-0.0007728234999999999,0.0003218905,0.00036998399999999996,0.000261417,0.0003523655,-0.000158088,0.00017380199999999997,-3.52e-05
3.241491086,0.0087515645,-4.3299999999999995e-05,-3.3299999999999996e-05,8.475e-05,0.0001594135,0.00011611,-1.24e-05,2.185e-05,-3.81e-06
3.242542153,0.010121190499999998,-0.0001279235,-1.19e-05,0.0001279235,0.0002197055,0.0001664435,-2.805e-05,4.7550000000000004e-05,-1.475e-05
3.243593902,0.010074231999999999,-0.0008696975,0.000323166,0.00041346250000000003,0.0003469285,0.0004609875,-0.0002423745,0.0002898995,-7.125e-05
3.244646334,0.010011655500000001,-0.0009736195,0.00037045,0.000460688,0.00037519949999999995,0.000503432,-0.000265964,0.000322957,-8.55e-05
3.245699448,0.0099173535,-0.0009729875,0.000379702,0.00046988149999999996,0.000360717,0.000531583,-0.00030850850000000004,0.000360717,-8.54e-05
3.246753247,0.0098611125,-0.0010103015,0.00040317200000000004,0.000498036,0.00035574,0.0005644409999999999,-0.0003462535,0.00040317200000000004,-9.015e-05
3.24780773,0.0100846065,-0.000957504,0.000364989,0.0004503115,0.0003744695,0.00048823249999999996,-0.0002512265,0.00030810799999999997,-8.055e-05
3.248862898,0.009909892,-0.001023201,0.000412123,0.0005068634999999999,0.000360015,0.000573182,-0.000355278,0.000402649,-8.53e-05
3.249918752,0.0098575345,-0.000759328,0.000279304,0.000364515,0.000317176,0.000383451,-0.000165689,0.0002035605,-5.205e-05
3.250975293,0.008932863,-0.00011732600000000001,-4.7199999999999994e-07,0.00010833699999999999,0.0001726775,0.00013151900000000003,-1.75e-05,2.79e-05,-5.68e-06
3.25203252,0.00844671,0.000188167,-0.00011819550000000001,3.025e-05,0.0001271785,8.605e-05,-4.73e-06,1.18e-05,1.418e-06
3.253090436,0.0076559655,0.0002277325,-0.00013040300000000002,1.42e-05,0.000107724,7.23e-05,-2.835e-06,8.504999999999999e-06,2.36e-06
3.25414904,0.0078105775,0.00020728100000000002,-0.00012181900000000001,1.98e-05,0.000110487,7.46e-05,-2.835e-06,8.494999999999999e-06,2.36e-06
3.255208333,0.0075950455,0.0002458385,-0.000136839,1.0395000000000001e-05,0.0001047525,6.979999999999999e-05,-2.357e-06,8.025e-06,2.83e-06
3.256268317,0.0080786295,0.000223044,-0.00012967700000000003,1.93e-05,0.000116002,7.78e-05,-3.2999999999999997e-06,9.914999999999999e-06,1.89e-06
3.25732899,0.008907002,0.00017106199999999998,-0.0001163975,3.82e-05,0.000140431,9.565e-05,-6.125e-06,1.505e-05,4.71e-07
3.258390355,0.010502860499999999,-7.300000000000001e-05,-3.295e-05,0.00011538,0.000214748,0.000157293,-2.17e-05,3.91e-05,-1.085e-05
3.259452412,0.010481427500000001,-0.0007765415,0.0002682595,0.0003529735,0.0003529735,0.0003717985,-0.0001458955,0.0001929585,-6.12e-05
3.260515161,0.0100555365,-0.001081746,0.000451511,0.000545576,0.0003527435,0.000639641,-0.000432698,0.000489137,-8.94e-05
3.261578604,0.010406194,-0.00105754,0.000413616,0.0005123195,0.000385415,0.000573422,-0.000338413,0.000385415,-8.46e-05
3.262642741,0.010436984,-0.001033365,0.0003992545,0.000493197,0.00038986,0.000544865,-0.00030531199999999997,0.000356981,-8.92e-05
3.263707572,0.010336294,-0.001051467,0.00041777000000000003,0.000516345,0.00037083,0.00059145,-0.000361442,0.00041777000000000003,-8.92e-05
3.264773098,0.0111077825,-0.0005389945000000001,0.00014776600000000002,0.000266448,0.0003250855,0.0002884955,-8.26e-05,0.0001219655,-4.32e-05
3.265839321,0.01109303,-8.199999999999999e-05,-3.6099999999999997e-05,0.0001232925,0.0002315835,0.0001697025,-2.485e-05,4.45e-05,-1.265e-05
3.26690624,0.0112436655,-0.0004970635,0.000133987,0.0002600095,0.0003171655,0.00028764999999999997,-8.62e-05,0.0001232115,-4.12e-05
3.267973856,0.0105621405,-0.0010159505,0.000393271,0.000491589,0.000379226,0.0005477705,-0.0003136805,0.00036518,-8.43e-05
3.269042171,0.0111223015,-0.0003448235,6.875e-05,0.000202122,0.0002825955,0.0002315975,-5.285e-05,8.280000000000001e-05,-2.855e-05
3.270111184,0.010267798,-0.000734082,0.0002758655,0.000350676,0.000308595,0.0003553515,-0.00014494600000000002,0.0001730005,-4.21e-05
3.271180896,0.0106442385,-0.001093394,0.000434554,0.000532679,0.000397173,0.0006027685,-0.000355119,0.000411191,-9.35e-05
3.272251309,0.01048318,-0.001102018,0.0004529485,0.000551009,0.000373565,0.0006397305,-0.0004155915,0.0004716265,-9.34e-05
3.273322422,0.011389557,-0.000541315,0.000149328,0.000279991,0.0003313225,0.00030799,-9.79815e-05,0.000139995,-4.67e-05
3.274394237,0.010352410499999999,0.00011658649999999999,-0.0001049275,6.529999999999999e-05,0.0001800095,0.0001245145,-1.12e-05,2.38e-05,-3.73e-06
