lambda_um,PC1_plus,PC2_plus,PC3_plus,PC4_plus,PC5_plus,PC6_plus,PC7_plus,PC8_plus,PC9_plus,PC1_minus,PC2_minus,PC3_minus,PC4_minus,PC5_minus,PC6_minus,PC7_minus,PC8_minus,PC9_minus
3.438789546,0.004420194,6.60E-05,-3.30E-05,1.69E-05,4.40E-05,3.21E-05,1.69E-06,-8.46E-07,5.07E-06,-0.003555943,-5.67E-05,3.72E-05,-1.52E-05,-4.23E-05,-3.04E-05,0,1.69E-06,-4.23E-06
3.43997248,0.009684444,-0.00038873,0.000143661,0.000160562,0.000143661,0.00012676,-8.45E-06,1.69E-05,0,-0.008436283,0.000397181,-0.000143661,-0.000160562,-0.000143661,-0.00012676,8.45E-06,-8.45E-06,0
3.441156228,0.005994989,-0.000305703,0.000120761,9.71E-05,6.50E-05,6.00E-05,-1.69E-06,-3.38E-06,7.60E-06,-0.005220598,0.000316681,-0.000115694,-9.46E-05,-6.33E-05,-5.83E-05,2.53E-06,4.22E-06,-7.60E-06
3.442340792,0.003314005,4.73E-05,-2.87E-05,1.10E-05,3.29E-05,2.53E-05,0,0,2.53E-06,-0.002669264,-3.97E-05,3.12E-05,-1.10E-05,-3.29E-05,-2.36E-05,0,8.44E-07,-3.38E-06
3.443526171,0.006985233,-2.19E-05,-1.86E-05,6.92E-05,0.000119752,9.45E-05,-1.52E-05,2.53E-05,-4.22E-06,-0.005938671,3.04E-05,2.36E-05,-6.66E-05,-0.000116378,-9.19E-05,1.60E-05,-2.28E-05,5.90E-06
3.444712367,0.004296293,0.000152536,-5.90E-05,4.21E-06,3.96E-05,2.87E-05,8.43E-07,0,4.21E-06,-0.00347125,-0.000142423,6.40E-05,-2.53E-06,-3.79E-05,-2.78E-05,0,8.43E-07,-4.21E-06
3.44589938,0.010729966,8.67E-05,-5.98E-05,7.07E-05,0.000149905,0.000106954,-5.05E-06,1.35E-05,3.37E-06,-0.009044803,-7.58E-05,6.74E-05,-6.74E-05,-0.000144852,-0.000103586,6.74E-06,-1.09E-05,-1.68E-06
3.447087211,0.003373895,0.00011698,-4.80E-05,2.52E-06,3.03E-05,2.27E-05,1.68E-06,-8.42E-07,3.37E-06,-0.002700631,-0.000107722,5.05E-05,-1.68E-06,-2.95E-05,-2.10E-05,8.42E-07,8.42E-07,-3.37E-06
3.448275862,0.002184077,5.89E-06,-2.52E-06,1.35E-05,1.85E-05,1.77E-05,8.41E-07,-8.41E-07,4.21E-06,-0.00179974,3.36E-06,9.25E-06,-1.01E-05,-1.60E-05,-1.43E-05,8.41E-07,2.52E-06,-1.68E-06
3.449465333,0.002686823,4.71E-05,-1.93E-05,9.24E-06,2.35E-05,1.85E-05,8.40E-07,-8.40E-07,3.36E-06,-0.002172486,-3.95E-05,2.35E-05,-7.56E-06,-2.19E-05,-1.68E-05,0,1.68E-06,-2.52E-06
3.450655625,0.00189216,2.86E-05,-1.43E-05,6.72E-06,1.60E-05,1.34E-05,0,-8.40E-07,1.68E-06,-0.001529349,-2.35E-05,1.60E-05,-6.72E-06,-1.60E-05,-1.34E-05,0,8.40E-07,-2.52E-06
3.451846738,0.00303225,-0.00020394,7.89E-05,5.54E-05,2.85E-05,3.02E-05,0,-3.36E-06,4.20E-06,-0.002677242,0.000209815,-7.72E-05,-5.46E-05,-2.85E-05,-2.94E-05,8.39E-07,3.36E-06,-4.20E-06
3.453038674,0.003873032,-0.000211348,8.22E-05,6.04E-05,3.52E-05,3.44E-05,8.39E-07,-4.19E-06,5.87E-06,-0.0033715,0.000219735,-7.88E-05,-5.87E-05,-3.35E-05,-3.27E-05,0,5.03E-06,-5.03E-06
3.454231434,0.005355475,-0.000245564,9.39E-05,8.30E-05,6.03E-05,5.45E-05,-1.68E-06,-1.68E-06,5.87E-06,-0.004620459,0.000255621,-9.05E-05,-8.05E-05,-5.87E-05,-5.36E-05,2.51E-06,2.51E-06,-5.87E-06
3.455425017,0.01524293,-0.000343385,8.38E-05,0.000268008,0.000343385,0.000318259,-9.21E-05,0.000134004,-3.35E-05,-0.013450629,0.000360135,-7.54E-05,-0.000259632,-0.000335009,-0.000309884,0.000100503,-0.000125629,4.19E-05
3.456619426,0.009914449,0.000193334,-0.000107129,3.60E-05,0.000128053,8.62E-05,-2.51E-06,8.37E-06,4.18E-06,-0.00818281,-0.000181617,0.000112988,-3.35E-05,-0.000124705,-8.37E-05,3.35E-06,-6.70E-06,-4.18E-06
3.457814661,0.003408193,8.78E-05,-4.10E-05,6.69E-06,3.35E-05,2.43E-05,8.36E-07,0,4.18E-06,-0.002701463,-7.86E-05,4.52E-05,-5.02E-06,-3.18E-05,-2.26E-05,0,1.67E-06,-2.51E-06
3.459010723,0.004807453,0.0001588,-6.35E-05,6.69E-06,4.60E-05,3.26E-05,8.36E-07,0,5.01E-06,-0.003869699,-0.000147934,6.77E-05,-4.18E-06,-4.35E-05,-3.09E-05,-8.36E-07,8.36E-07,-4.18E-06
3.460207612,0.007967068,5.68E-05,-4.59E-05,6.01E-05,0.000122776,9.52E-05,-1.34E-05,2.26E-05,-2.51E-06,-0.00672177,-4.76E-05,5.18E-05,-5.85E-05,-0.000119435,-9.27E-05,1.42E-05,-2.09E-05,3.34E-06
3.461405331,0.002456322,5.93E-05,-2.34E-05,6.68E-06,2.00E-05,1.67E-05,8.35E-07,-8.35E-07,2.50E-06,-0.002003117,-5.17E-05,2.59E-05,-5.01E-06,-1.92E-05,-1.59E-05,0,8.35E-07,-2.50E-06
3.462603878,0.001799889,2.67E-05,-1.50E-05,5.84E-06,1.50E-05,1.25E-05,0,-8.34E-07,1.67E-06,-0.001438744,-2.34E-05,1.58E-05,-6.67E-06,-1.67E-05,-1.33E-05,-8.34E-07,0,-2.50E-06
3.463803256,0.002658791,-5.92E-05,2.08E-05,2.67E-05,2.33E-05,2.08E-05,8.33E-07,-2.50E-06,4.17E-06,-0.002209547,6.58E-05,-1.67E-05,-2.42E-05,-2.17E-05,-2.00E-05,0,4.17E-06,-3.33E-06
3.465003465,0.003032587,-0.000132431,5.08E-05,3.91E-05,2.58E-05,2.42E-05,8.33E-07,-4.16E-06,5.00E-06,-0.002602811,0.000136596,-4.83E-05,-4.00E-05,-2.33E-05,-2.42E-05,-8.33E-07,4.16E-06,-5.00E-06
3.466204506,0.004025944,-0.0001648,6.58E-05,5.33E-05,3.33E-05,3.25E-05,2.50E-06,-4.99E-06,6.66E-06,-0.003457468,0.000173955,-6.16E-05,-4.99E-05,-3.08E-05,-3.08E-05,0,5.83E-06,-5.83E-06
3.46740638,0.003241313,4.16E-06,0,2.08E-05,2.74E-05,2.33E-05,8.32E-07,-1.66E-06,4.16E-06,-0.002683211,4.16E-06,3.33E-06,-1.91E-05,-2.58E-05,-2.25E-05,0,2.50E-06,-4.16E-06
3.468609088,0.002875013,3.49E-05,-1.75E-05,1.25E-05,2.66E-05,1.99E-05,8.31E-07,-8.31E-07,3.32E-06,-0.00231065,-2.83E-05,2.08E-05,-1.08E-05,-2.49E-05,-1.91E-05,-8.31E-07,1.66E-06,-3.32E-06
3.46981263,0.001405362,2.57E-05,-1.16E-05,4.98E-06,1.33E-05,1.16E-05,0,0,1.66E-06,-0.001127446,-1.66E-05,1.74E-05,-3.32E-06,-1.25E-05,-1.08E-05,0,0,-1.66E-06
3.471017008,0.003196392,0.000102922,-4.07E-05,4.15E-06,2.74E-05,2.08E-05,8.30E-07,-8.30E-07,3.32E-06,-0.00256309,-9.55E-05,4.40E-05,-3.32E-06,-2.66E-05,-2.08E-05,-8.30E-07,8.30E-07,-3.32E-06
3.472222222,0.009690348,9.70E-05,-6.14E-05,6.72E-05,0.000144323,0.000106998,-9.12E-06,1.91E-05,0,-0.008268687,-8.79E-05,6.64E-05,-6.55E-05,-0.000141834,-0.00010368,1.08E-05,-1.66E-05,1.66E-06
3.473428274,0.007114141,0.000217991,-8.87E-05,1.33E-05,7.38E-05,5.14E-05,1.66E-06,1.66E-06,6.63E-06,-0.005825257,-0.000203901,9.61E-05,-9.95E-06,-6.96E-05,-4.81E-05,0,0,-4.97E-06
3.474635163,0.002975212,5.47E-05,-1.99E-05,1.08E-05,2.40E-05,1.99E-05,8.28E-07,-8.28E-07,4.14E-06,-0.002433511,-4.56E-05,2.40E-05,-8.28E-06,-2.24E-05,-1.82E-05,0,2.48E-06,-3.31E-06
3.475842892,0.003201593,8.44E-05,-2.90E-05,8.28E-06,2.57E-05,2.07E-05,8.28E-07,-8.28E-07,4.14E-06,-0.002608123,-7.53E-05,3.31E-05,-5.79E-06,-2.40E-05,-1.90E-05,0,1.66E-06,-3.31E-06
3.47705146,0.00427382,-2.07E-05,3.31E-06,2.98E-05,3.80E-05,3.06E-05,8.27E-07,-4.14E-06,4.96E-06,-0.003498792,2.89E-05,-1.65E-06,-2.89E-05,-3.72E-05,-2.98E-05,-8.27E-07,3.31E-06,-5.79E-06
3.47826087,0.003445113,-0.000131423,4.79E-05,4.13E-05,2.89E-05,2.65E-05,8.27E-07,-4.13E-06,4.96E-06,-0.002930991,0.000137209,-4.63E-05,-4.05E-05,-2.81E-05,-2.56E-05,-8.27E-07,4.13E-06,-4.96E-06
3.47947112,0.002343327,-4.30E-05,1.49E-05,2.06E-05,1.90E-05,1.73E-05,8.26E-07,-2.48E-06,3.30E-06,-0.001963373,4.87E-05,-1.24E-05,-1.98E-05,-1.82E-05,-1.65E-05,0,2.48E-06,-3.30E-06
3.480682214,0.002998725,9.99E-05,-3.38E-05,4.95E-06,2.39E-05,1.98E-05,8.25E-07,0,4.13E-06,-0.002444873,-9.00E-05,3.88E-05,-2.48E-06,-2.23E-05,-1.82E-05,0,1.65E-06,-2.48E-06
3.48189415,0.003016434,8.08E-05,-3.30E-05,6.60E-06,2.72E-05,2.06E-05,8.25E-07,0,3.30E-06,-0.002439047,-7.18E-05,3.71E-05,-4.12E-06,-2.47E-05,-1.90E-05,0,1.65E-06,-2.47E-06
3.483106931,0.007607958,0.000260467,-9.31E-05,1.24E-05,7.09E-05,5.19E-05,1.65E-06,0,7.42E-06,-0.006220721,-0.000246455,0.00010056,-9.89E-06,-6.84E-05,-4.95E-05,-8.24E-07,8.24E-07,-7.42E-06
3.484320557,0.001336025,2.31E-05,-1.15E-05,4.94E-06,1.15E-05,1.07E-05,0,0,1.65E-06,-0.001084882,-1.73E-05,1.48E-05,-3.29E-06,-1.07E-05,-9.88E-06,8.24E-07,8.24E-07,-1.65E-06
3.48553503,0.001973832,1.65E-05,-9.05E-06,9.05E-06,1.65E-05,1.40E-05,8.23E-07,-8.23E-07,2.47E-06,-0.001606723,-1.07E-05,1.15E-05,-8.23E-06,-1.56E-05,-1.40E-05,0,1.65E-06,-2.47E-06
3.486750349,0.004816808,4.19E-05,-3.13E-05,2.80E-05,6.25E-05,4.52E-05,-1.65E-06,4.94E-06,2.47E-06,-0.004003314,-3.37E-05,3.54E-05,-2.55E-05,-6.00E-05,-4.28E-05,2.47E-06,-3.29E-06,-1.65E-06
3.487966516,0.005639529,0.000198095,-6.82E-05,8.22E-06,4.85E-05,3.62E-05,1.64E-06,-8.22E-07,6.58E-06,-0.004616177,-0.000185765,7.48E-05,-4.93E-06,-4.60E-05,-3.45E-05,-8.22E-07,1.64E-06,-5.75E-06
3.489183531,0.004354218,6.32E-05,-2.30E-05,1.81E-05,3.78E-05,2.96E-05,1.64E-06,-1.64E-06,5.75E-06,-0.00356075,-5.34E-05,2.79E-05,-1.56E-05,-3.53E-05,-2.71E-05,-8.21E-07,3.29E-06,-4.11E-06
3.490401396,0.005117828,5.99E-05,-2.95E-05,2.22E-05,4.92E-05,3.61E-05,1.64E-06,-1.64E-06,5.75E-06,-0.004165674,-4.92E-05,3.45E-05,-1.97E-05,-4.76E-05,-3.45E-05,-8.21E-07,2.46E-06,-4.92E-06
3.491620112,0.00897107,4.68E-05,-4.18E-05,6.15E-05,0.000123037,8.78E-05,-3.28E-06,9.84E-06,3.28E-06,-0.007538094,-3.61E-05,4.84E-05,-5.82E-05,-0.000118936,-8.45E-05,4.92E-06,-7.38E-06,-2.46E-06
3.492839679,0.002971329,0,-8.20E-07,1.97E-05,2.38E-05,2.05E-05,8.20E-07,-3.28E-06,3.28E-06,-0.002464768,9.02E-06,5.74E-06,-1.72E-05,-2.30E-05,-2.05E-05,-8.20E-07,2.46E-06,-3.28E-06
3.494060098,0.003962008,0.000105664,-3.93E-05,9.01E-06,3.36E-05,2.62E-05,8.19E-07,-1.64E-06,4.10E-06,-0.003210889,-9.67E-05,4.34E-05,-8.19E-06,-3.19E-05,-2.46E-05,-8.19E-07,1.64E-06,-4.10E-06
3.49528137,0.002984368,0.000126872,-4.26E-05,1.64E-06,2.21E-05,1.88E-05,0,-8.19E-07,4.09E-06,-0.002409759,-0.000118687,4.67E-05,1.64E-06,-2.05E-05,-1.72E-05,0,1.64E-06,-3.27E-06
3.496503497,0.001446971,2.86E-05,-1.23E-05,4.91E-06,1.23E-05,1.15E-05,8.18E-07,0,2.45E-06,-0.001173773,-2.29E-05,1.64E-05,-3.27E-06,-1.15E-05,-9.82E-06,8.18E-07,8.18E-07,-8.18E-07
3.497726478,0.005165893,0.000177373,-6.54E-05,8.17E-06,4.74E-05,3.51E-05,1.63E-06,0,5.72E-06,-0.004197288,-0.00016593,7.11E-05,-5.72E-06,-4.58E-05,-3.35E-05,0,8.17E-07,-4.90E-06
3.498950315,0.002004467,2.21E-05,-1.31E-05,8.17E-06,1.72E-05,1.39E-05,0,-8.17E-07,2.45E-06,-0.00163445,-1.72E-05,1.55E-05,-7.35E-06,-1.72E-05,-1.39E-05,0,8.17E-07,-1.63E-06
3.500175009,0.003025004,7.26E-05,-2.86E-05,8.16E-06,2.61E-05,2.04E-05,8.16E-07,-8.16E-07,3.26E-06,-0.002462611,-6.53E-05,3.18E-05,-6.53E-06,-2.53E-05,-1.96E-05,0,8.16E-07,-3.26E-06
3.50140056,0.005369579,0.000210444,-7.50E-05,4.08E-06,4.73E-05,3.51E-05,1.63E-06,0,6.53E-06,-0.004343462,-0.000196577,8.24E-05,-8.16E-07,-4.40E-05,-3.26E-05,0,1.63E-06,-4.89E-06
3.50262697,0.007206321,0.000224153,-7.99E-05,1.55E-05,6.77E-05,4.97E-05,1.63E-06,0,7.34E-06,-0.00592335,-0.000209481,8.80E-05,-1.22E-05,-6.44E-05,-4.65E-05,0,1.63E-06,-6.52E-06
3.50385424,0.003807121,6.03E-05,-2.28E-05,1.55E-05,3.34E-05,2.69E-05,8.15E-07,-1.63E-06,4.07E-06,-0.003179117,-5.21E-05,2.61E-05,-1.47E-05,-3.26E-05,-2.61E-05,-8.15E-07,1.63E-06,-4.07E-06
3.505082369,0.001308849,-4.88E-06,8.14E-07,8.95E-06,1.06E-05,1.06E-05,0,-8.14E-07,1.63E-06,-0.001088266,9.77E-06,2.44E-06,-8.14E-06,-9.77E-06,-9.77E-06,0,8.14E-07,-1.63E-06
3.50631136,0.002789116,7.08E-05,-2.60E-05,7.32E-06,2.36E-05,1.95E-05,8.13E-07,-8.13E-07,4.07E-06,-0.002257158,-6.18E-05,3.01E-05,-5.69E-06,-2.20E-05,-1.79E-05,0,1.63E-06,-2.44E-06
3.507541214,0.005818979,0.000244659,-8.37E-05,2.44E-06,4.88E-05,3.66E-05,1.63E-06,0,7.32E-06,-0.004713544,-0.000230028,9.10E-05,8.13E-07,-4.55E-05,-3.41E-05,0,1.63E-06,-5.69E-06
3.50877193,0.003149093,9.67E-05,-3.90E-05,7.31E-06,3.09E-05,2.36E-05,0,8.12E-07,3.25E-06,-0.002571583,-8.93E-05,4.39E-05,-4.06E-06,-2.84E-05,-2.19E-05,0,0,-2.44E-06
3.51000351,0.005834357,0.00020292,-7.47E-05,8.12E-06,5.28E-05,3.90E-05,1.62E-06,0,6.49E-06,-0.004727225,-0.000189933,8.12E-05,-4.87E-06,-5.03E-05,-3.65E-05,-8.12E-07,1.62E-06,-5.68E-06
3.511235955,0.003288242,7.87E-05,-2.92E-05,8.92E-06,2.68E-05,2.19E-05,8.11E-07,-8.11E-07,4.06E-06,-0.002696131,-7.06E-05,3.24E-05,-7.30E-06,-2.60E-05,-2.11E-05,-8.11E-07,1.62E-06,-4.06E-06
3.512469266,0.002815009,0.000103749,-3.73E-05,3.24E-06,2.27E-05,1.86E-05,8.11E-07,0,3.24E-06,-0.002272757,-9.48E-05,4.13E-05,-8.11E-07,-2.11E-05,-1.70E-05,0,8.11E-07,-2.43E-06
3.513703443,0.007020834,0.000220312,-8.83E-05,1.38E-05,7.29E-05,5.10E-05,8.10E-07,1.62E-06,5.67E-06,-0.005759708,-0.000208163,9.40E-05,-1.13E-05,-7.05E-05,-4.94E-05,0,-8.10E-07,-5.67E-06
3.514938489,0.009099303,0.000250915,-0.000103604,2.43E-05,9.96E-05,7.04E-05,0,4.05E-06,7.28E-06,-0.007529062,-0.000237964,0.000110079,-2.27E-05,-9.71E-05,-6.72E-05,8.09E-07,-2.43E-06,-5.67E-06
3.516174402,0.007899878,0.000203017,-8.57E-05,2.18E-05,8.49E-05,5.90E-05,8.09E-07,1.62E-06,6.47E-06,-0.006472286,-0.000190885,9.22E-05,-1.94E-05,-8.25E-05,-5.74E-05,0,-8.09E-07,-5.66E-06
3.517411185,0.006042588,0.000171352,-6.63E-05,1.37E-05,5.82E-05,4.20E-05,1.62E-06,0,6.47E-06,-0.004894044,-0.00015842,7.27E-05,-1.05E-05,-5.50E-05,-3.88E-05,-8.08E-07,1.62E-06,-5.66E-06
3.518648839,0.004809024,0.000202732,-7.03E-05,1.62E-06,3.96E-05,3.07E-05,1.62E-06,0,5.65E-06,-0.003920558,-0.000189809,7.67E-05,1.62E-06,-3.72E-05,-2.83E-05,0,1.62E-06,-4.85E-06
3.519887364,0.004569152,0.000193711,-6.78E-05,8.07E-07,3.71E-05,2.91E-05,8.07E-07,0,4.84E-06,-0.003732967,-0.000182411,7.26E-05,8.07E-07,-3.55E-05,-2.74E-05,-8.07E-07,8.07E-07,-4.84E-06
3.521126761,0.003627907,0.000145987,-4.92E-05,1.61E-06,2.74E-05,2.26E-05,8.07E-07,-8.07E-07,4.03E-06,-0.002944751,-0.000135502,5.32E-05,-8.07E-07,-2.58E-05,-2.10E-05,-8.07E-07,8.07E-07,-4.03E-06
3.522367031,0.00266058,0.000101555,-4.03E-05,1.61E-06,2.34E-05,1.93E-05,8.06E-07,0,2.42E-06,-0.002152805,-9.27E-05,4.51E-05,8.06E-07,-2.26E-05,-1.69E-05,0,0,-2.42E-06
3.523608175,0.011668989,0.000343111,-0.0001337,3.22E-05,0.000128868,9.10E-05,8.05E-07,5.64E-06,8.86E-06,-0.009713418,-0.000327808,0.000143366,-2.74E-05,-0.000124035,-8.70E-05,1.61E-06,-3.22E-06,-7.25E-06
3.524850194,0.001817367,4.99E-05,-2.25E-05,3.22E-06,1.53E-05,1.29E-05,0,0,1.61E-06,-0.001472083,-4.43E-05,2.50E-05,-2.41E-06,-1.53E-05,-1.29E-05,0,0,-2.41E-06
3.526093089,0.003171314,9.97E-05,-3.86E-05,4.83E-06,2.65E-05,2.09E-05,8.04E-07,-8.04E-07,3.22E-06,-0.002560054,-9.09E-05,4.18E-05,-3.22E-06,-2.57E-05,-2.01E-05,0,8.04E-07,-3.22E-06
3.527336861,0.010071447,0.000280499,-0.000109306,2.73E-05,0.000106091,7.55E-05,8.04E-07,2.41E-06,8.04E-06,-0.008350677,-0.000266032,0.000117343,-2.41E-05,-0.000102876,-7.23E-05,0,-1.61E-06,-7.23E-06
3.52858151,0.00781872,0.000274679,-9.96E-05,1.12E-05,7.39E-05,5.30E-05,2.41E-06,8.03E-07,8.03E-06,-0.006394725,-0.000258616,0.000108426,-7.23E-06,-6.99E-05,-4.98E-05,0,1.61E-06,-6.43E-06
3.529827038,0.003279378,0.000128414,-4.74E-05,1.61E-06,2.73E-05,2.17E-05,8.03E-07,0,4.01E-06,-0.002661385,-0.000117981,5.22E-05,8.03E-07,-2.57E-05,-2.01E-05,0,8.03E-07,-3.21E-06
3.531073446,0.007842175,0.000259053,-9.46E-05,1.52E-05,7.62E-05,5.53E-05,1.60E-06,1.60E-06,8.02E-06,-0.006468311,-0.000243815,0.000102659,-1.12E-05,-7.22E-05,-5.21E-05,0,8.02E-07,-6.42E-06
3.532320735,0.002411581,5.13E-05,-2.40E-05,6.41E-06,2.08E-05,1.68E-05,8.01E-07,-8.01E-07,2.40E-06,-0.001969979,-4.41E-05,2.72E-05,-4.81E-06,-2.00E-05,-1.60E-05,0,8.01E-07,-2.40E-06
3.533568905,0.010554929,0.000199422,-9.21E-05,4.81E-05,0.000131346,9.37E-05,-2.40E-06,8.81E-06,5.61E-06,-0.00887306,-0.000187408,0.000100111,-4.48E-05,-0.000127342,-8.97E-05,4.00E-06,-6.41E-06,-4.00E-06
3.534817957,0.00328453,7.92E-05,-2.96E-05,8.00E-06,2.64E-05,2.16E-05,8.00E-07,-8.00E-07,4.00E-06,-0.002701094,-7.04E-05,3.44E-05,-6.40E-06,-2.56E-05,-2.08E-05,0,1.60E-06,-3.20E-06
3.536067893,0.009750654,0.000207937,-8.08E-05,3.84E-05,0.000104768,7.60E-05,8.00E-07,3.20E-06,8.00E-06,-0.008179929,-0.000192742,8.96E-05,-3.36E-05,-0.00010077,-7.28E-05,8.00E-07,-1.60E-06,-6.40E-06
3.537318712,0.008393124,0.000248549,-0.000102297,2.16E-05,9.51E-05,6.71E-05,-7.99E-07,4.80E-06,5.59E-06,-0.007016114,-0.000236561,0.000109489,-1.84E-05,-9.19E-05,-6.47E-05,1.60E-06,-4.00E-06,-4.80E-06
3.538570418,0.002171468,3.99E-06,-4.79E-06,1.20E-05,1.76E-05,1.60E-05,7.99E-07,-7.99E-07,3.19E-06,-0.001814482,3.19E-06,7.99E-06,-1.04E-05,-1.68E-05,-1.44E-05,0,1.60E-06,-2.40E-06
3.539823009,0.010927072,0.000197919,-9.10E-05,5.11E-05,0.000135671,9.74E-05,-2.39E-06,9.58E-06,5.59E-06,-0.00921842,-0.000185151,9.90E-05,-4.79E-05,-0.00013168,-9.34E-05,3.99E-06,-7.18E-06,-4.79E-06
3.541076487,0.013208953,0.000358076,-0.000139562,3.99E-05,0.000144347,0.00010208,7.97E-07,5.58E-06,1.04E-05,-0.011016632,-0.000339734,0.00014993,-3.51E-05,-0.000138765,-9.81E-05,7.97E-07,-3.19E-06,-8.77E-06
3.542330854,0.005585703,0.000117946,-4.62E-05,1.67E-05,4.94E-05,3.75E-05,2.39E-06,-1.59E-06,6.38E-06,-0.004552081,-0.000105992,5.18E-05,-1.43E-05,-4.70E-05,-3.51E-05,-7.97E-07,2.39E-06,-5.58E-06
3.543586109,0.011173049,0.000301027,-0.000115473,3.50E-05,0.000121048,8.68E-05,0,4.78E-06,8.76E-06,-0.009340605,-0.0002851,0.000124233,-3.11E-05,-0.000117066,-8.36E-05,7.96E-07,-3.19E-06,-7.96E-06
3.544842255,0.005140894,0.000160752,-5.57E-05,9.55E-06,4.22E-05,3.34E-05,2.39E-06,0,7.16E-06,-0.004195479,-0.000145632,6.37E-05,-3.98E-06,-3.82E-05,-3.02E-05,0,2.39E-06,-4.77E-06
3.546099291,0.005193712,0.00013201,-5.81E-05,1.19E-05,5.25E-05,3.58E-05,1.59E-06,0,6.36E-06,-0.004187734,-0.000118491,6.60E-05,-7.95E-06,-4.77E-05,-3.26E-05,-7.95E-07,1.59E-06,-4.77E-06
3.547357219,0.008827262,-7.15E-06,-2.15E-05,7.95E-05,0.000139068,0.000106487,-1.27E-05,2.23E-05,-2.38E-06,-0.007570879,1.59E-05,2.78E-05,-7.71E-05,-0.0001343,-0.000104103,1.35E-05,-2.07E-05,3.18E-06
3.54861604,0.002097251,5.72E-05,-2.54E-05,3.97E-06,1.91E-05,1.59E-05,7.94E-07,0,2.38E-06,-0.001709724,-5.00E-05,2.86E-05,-2.38E-06,-1.75E-05,-1.43E-05,7.94E-07,7.94E-07,-1.59E-06
3.549875754,0.009669393,0.00026822,-0.000106336,2.86E-05,0.000106336,7.62E-05,0,4.76E-06,7.14E-06,-0.008103721,-0.000254729,0.000114271,-2.46E-05,-0.000102368,-7.30E-05,1.59E-06,-3.17E-06,-6.35E-06
3.551136364,0.00416476,0.000180008,-6.50E-05,-7.93E-07,3.33E-05,2.62E-05,7.93E-07,0,4.76E-06,-0.003386841,-0.00016732,7.06E-05,3.17E-06,-3.17E-05,-2.46E-05,0,7.93E-07,-3.96E-06
3.552397869,0.012048784,0.000331233,-0.000133919,3.96E-05,0.000143428,0.000102223,-2.38E-06,9.51E-06,7.13E-06,-0.010175497,-0.000316969,0.000143428,-3.57E-05,-0.000138674,-9.83E-05,3.96E-06,-7.92E-06,-5.55E-06
3.55366027,0.011516014,0.000313576,-0.000128281,3.56E-05,0.000133032,9.42E-05,-7.92E-07,7.92E-06,7.13E-06,-0.009686818,-0.000298531,0.000137784,-3.17E-05,-0.000128281,-9.03E-05,3.17E-06,-5.54E-06,-6.33E-06
3.554923569,0.014567776,0.000284867,-0.000126608,7.12E-05,0.000197824,0.000142433,-7.91E-06,1.58E-05,7.91E-06,-0.012423361,-0.000269041,0.000142433,-7.12E-05,-0.000189911,-0.00013452,7.91E-06,-1.58E-05,0
3.556187767,0.005976371,0.000256989,-9.96E-05,-3.16E-06,5.14E-05,3.64E-05,0,-7.91E-07,4.74E-06,-0.004848783,-0.000243546,0.000104377,3.95E-06,-5.06E-05,-3.56E-05,-1.58E-06,0,-7.12E-06
3.557452864,0.010393924,0.000290783,-0.000116155,3.16E-05,0.000119316,8.45E-05,0,7.11E-06,7.11E-06,-0.008706116,-0.00027656,0.000125637,-2.77E-05,-0.000114575,-8.06E-05,2.37E-06,-4.74E-06,-5.53E-06
3.558718861,0.004050699,0.000154764,-6.47E-05,0,3.63E-05,2.68E-05,0,0,3.95E-06,-0.003298991,-0.000146078,6.79E-05,1.58E-06,-3.55E-05,-2.53E-05,0,0,-3.95E-06
3.55998576,0.01172052,0.000291159,-0.00011599,4.18E-05,0.000133349,9.47E-05,0,6.31E-06,8.68E-06,-0.009824438,-0.000276167,0.000126248,-3.71E-05,-0.000127826,-9.07E-05,2.37E-06,-3.95E-06,-7.10E-06
3.561253561,0.001903406,5.20E-05,-2.29E-05,3.94E-06,1.66E-05,1.42E-05,0,0,2.37E-06,-0.001553318,-4.49E-05,2.60E-05,-2.37E-06,-1.58E-05,-1.34E-05,7.88E-07,7.88E-07,-1.58E-06
3.562522266,0.002463841,9.77E-05,-3.39E-05,1.58E-06,1.89E-05,1.65E-05,0,-7.88E-07,3.15E-06,-0.002004481,-8.90E-05,3.78E-05,-7.88E-07,-1.81E-05,-1.58E-05,0,7.88E-07,-3.15E-06
3.563791875,0.00190227,4.88E-05,-1.89E-05,4.72E-06,1.50E-05,1.42E-05,0,0,2.36E-06,-0.001561342,-4.17E-05,2.20E-05,-3.94E-06,-1.42E-05,-1.26E-05,0,7.87E-07,-1.57E-06
3.565062389,0.002395027,3.15E-05,-1.26E-05,9.44E-06,1.89E-05,1.65E-05,0,-1.57E-06,3.15E-06,-0.001985103,-2.44E-05,1.57E-05,-8.65E-06,-1.73E-05,-1.57E-05,0,1.57E-06,-3.15E-06
3.566333809,0.003901331,0.000121867,-4.32E-05,6.29E-06,3.07E-05,2.52E-05,7.86E-07,-7.86E-07,4.72E-06,-0.003207079,-0.00011086,4.80E-05,-3.93E-06,-2.91E-05,-2.36E-05,0,1.57E-06,-3.93E-06
3.567606136,0.012720174,0.000251418,-0.000117852,5.50E-05,0.000164993,0.000117852,-7.86E-06,7.86E-06,0,-0.010843968,-0.000243561,0.000117852,-6.29E-05,-0.000164993,-0.000117852,0,-1.57E-05,-7.86E-06
